"dataset","method","frac","sampler","batch","seed","top1_acc","balanced_acc","csmf_acc"
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8114,0.666666666666667,0.212921418567427,0.847524544334186
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8115,0.673267326732673,0.246325384733206,0.880714992060356
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8116,0.64026402640264,0.275076108395506,0.857331883282758
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8117,0.676567656765677,0.284583333333333,0.88217215370104
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8118,0.63036303630363,0.230942920618645,0.848884138559253
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8119,0.666666666666667,0.239188311688312,0.857144022507222
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8120,0.67986798679868,0.301277967834533,0.882370294326071
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8121,0.623762376237624,0.241117395149653,0.837580903708852
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8122,0.643564356435644,0.25853789836348,0.859767795286864
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8123,0.646864686468647,0.246330752580753,0.871548223172238
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8124,0.643564356435644,0.247183080549293,0.85874360930717
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8125,0.666666666666667,0.26292065831491,0.897015086515261
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8126,0.666666666666667,0.253170277765419,0.878028302305452
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8127,0.673267326732673,0.272873305788315,0.869148512948171
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8128,0.66996699669967,0.264709051724138,0.838863571657886
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8129,0.706270627062706,0.268098613319202,0.901233995393371
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8130,0.64026402640264,0.232916193987521,0.85088533247187
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8131,0.636963696369637,0.196218255428782,0.871022299538915
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8132,0.653465346534653,0.240951574595355,0.875376515863803
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8133,0.67986798679868,0.264831041112097,0.902821894075219
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8134,0.686468646864686,0.27097200418629,0.891383988805731
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8135,0.653465346534653,0.273141403441471,0.868018021609682
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8136,0.686468646864686,0.246806006493506,0.880839648646581
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8137,0.663366336633663,0.235943992240441,0.894593738437123
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8138,0.65016501650165,0.227123744234536,0.861153658429272
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8139,0.663366336633663,0.255336257309942,0.865912028940059
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8140,0.663366336633663,0.22749773578977,0.885433101436676
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8141,0.64026402640264,0.22873139287613,0.860274752355512
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8142,0.633663366336634,0.237797619047619,0.867565536717303
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8143,0.663366336633663,0.245631798756799,0.862809342684124
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8144,0.643564356435644,0.227552766275592,0.847393832235403
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8145,0.62046204620462,0.224918831168831,0.85107999974871
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8146,0.653465346534653,0.257207344909106,0.873161566403714
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8147,0.627062706270627,0.209475974234472,0.863240535176351
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8148,0.610561056105611,0.245441512797229,0.86164081276093
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8149,0.68976897689769,0.231944444444444,0.874940537031634
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8150,0.66006600660066,0.247915843783944,0.86018255431037
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8151,0.636963696369637,0.223734939759036,0.848113527828922
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8152,0.62046204620462,0.235907536585015,0.854648331213029
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8153,0.676567656765677,0.257060939613824,0.881547494689134
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8154,0.623762376237624,0.236926232960368,0.854825024734497
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8155,0.63036303630363,0.256716157559531,0.868659987429996
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8156,0.663366336633663,0.268857929136567,0.890104737993425
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8157,0.627062706270627,0.238740098301203,0.861047515225538
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8158,0.666666666666667,0.299131921999569,0.889987093139885
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8159,0.594059405940594,0.208798621206114,0.867685520516567
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8160,0.676567656765677,0.259153677266812,0.871457390265664
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8161,0.66006600660066,0.283672816952868,0.869917902816152
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8162,0.636963696369637,0.253622671018632,0.880316053575622
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8163,0.64026402640264,0.250045483309603,0.868991657780499
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8164,0.67986798679868,0.270055132087957,0.876685969024996
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8165,0.66006600660066,0.25319401215355,0.871859189386423
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8166,0.65016501650165,0.238189655172414,0.864547592848206
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8167,0.64026402640264,0.241363738918087,0.852101388842278
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8168,0.656765676567657,0.276775691651887,0.86565943198235
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8169,0.653465346534653,0.266120395526632,0.861167594354796
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8170,0.627062706270627,0.233724411323104,0.870463599373821
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8171,0.643564356435644,0.260976257973069,0.835156520838728
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8172,0.623762376237624,0.258184245197975,0.854251200724104
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8173,0.676567656765677,0.252021475256769,0.87319761445518
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8174,0.66996699669967,0.258213533134512,0.882811369662541
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8175,0.676567656765677,0.251266911258886,0.896347539886098
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8176,0.663366336633663,0.230052492750585,0.884067824831014
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8177,0.65016501650165,0.258086129944881,0.849065449599355
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8178,0.636963696369637,0.189818159922929,0.845694755892704
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8179,0.627062706270627,0.246727529092597,0.858627777088555
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8180,0.613861386138614,0.192223084886128,0.8458004448408
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8181,0.66006600660066,0.266271751533305,0.858406000225685
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8182,0.66006600660066,0.261969875669566,0.86851083507872
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8183,0.66006600660066,0.266216801886138,0.861527034128535
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8184,0.686468646864686,0.277946323312703,0.862631977277324
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8185,0.64026402640264,0.198890408876729,0.860217083976367
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8186,0.64026402640264,0.234303968012517,0.888631869266875
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8187,0.653465346534653,0.253888448530966,0.861705053873583
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8188,0.627062706270627,0.230889098994992,0.842448402748213
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8189,0.646864686468647,0.216145182163146,0.861193025223933
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8190,0.633663366336634,0.232458381482016,0.873604578183363
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8191,0.64026402640264,0.279199538594744,0.865558280711754
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8192,0.656765676567657,0.241488538511395,0.868059346424199
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8193,0.663366336633663,0.243682117301303,0.874378127729865
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8194,0.67986798679868,0.28491482504604,0.904945013376593
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8195,0.646864686468647,0.26371280135015,0.885210800534756
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8196,0.663366336633663,0.248505191550304,0.887531017782128
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8197,0.62046204620462,0.249564279806215,0.845352943044712
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8198,0.65016501650165,0.236527347781218,0.867455800453073
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8199,0.623762376237624,0.206078860898138,0.843641615034809
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8200,0.66996699669967,0.246079984201448,0.865067449353394
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8201,0.627062706270627,0.237744379276637,0.853378364718894
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8202,0.643564356435644,0.245234789939094,0.859042800377783
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8203,0.643564356435644,0.216199226305609,0.864569324721017
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8204,0.636963696369637,0.227841210872292,0.866389472259711
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8205,0.64026402640264,0.252779392082277,0.852397551707935
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8206,0.633663366336634,0.267469822260241,0.848321979070258
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8207,0.67986798679868,0.239885766140871,0.890717546415017
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8208,0.63036303630363,0.244353070175439,0.873782338802708
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8209,0.656765676567657,0.237345346433784,0.859307999324897
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8210,0.676567656765677,0.217559976143567,0.881823019814098
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8211,0.63036303630363,0.200678289608526,0.844947294089602
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8212,0.653465346534653,0.286686170096202,0.843402408148277
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8213,0.66006600660066,0.260713364293086,0.886121749593261
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8214,0.656765676567657,0.224833079154888,0.877206257356237
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8215,0.646864686468647,0.261476536722473,0.876269174235298
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8216,0.627062706270627,0.231469834614489,0.836033789794431
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8217,0.676567656765677,0.270501077586207,0.857674526363528
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8218,0.663366336633663,0.216943894461246,0.864415915591247
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8219,0.633663366336634,0.247926655324707,0.863229948586398
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8220,0.673267326732673,0.252624873076623,0.883658239928702
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8221,0.663366336633663,0.247422355261951,0.873817277447379
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8222,0.653465346534653,0.250295193312435,0.841036637433202
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8223,0.66996699669967,0.275506623702112,0.875534222599138
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8224,0.66996699669967,0.247221350242759,0.870477924795309
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8225,0.66006600660066,0.26430563523937,0.86400500555969
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8226,0.673267326732673,0.270540758676352,0.891452307885336
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8227,0.646864686468647,0.230487514154598,0.851907191584892
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8228,0.67986798679868,0.241634977210091,0.873369447046072
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8229,0.633663366336634,0.239257789610922,0.847689798727783
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8230,0.653465346534653,0.224530045646998,0.851283768020514
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8231,0.62046204620462,0.229935184612257,0.850388018240156
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8232,0.666666666666667,0.257246044538313,0.853175318347408
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8233,0.63036303630363,0.212533558145626,0.845455916121397
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8234,0.653465346534653,0.257005988023952,0.861938760184036
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8235,0.646864686468647,0.210038986354776,0.854680167944837
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8236,0.656765676567657,0.241293295761418,0.87787027994805
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8237,0.663366336633663,0.239857117566655,0.858834201463484
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8238,0.666666666666667,0.291376801552106,0.878050066851462
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8239,0.63036303630363,0.267676674164289,0.862119720856833
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8240,0.656765676567657,0.226570823869502,0.880245356871692
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8241,0.66006600660066,0.269339562674803,0.871905531438606
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8242,0.666666666666667,0.285229927205563,0.892221842667316
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8243,0.666666666666667,0.265441995947315,0.887959091367319
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8244,0.65016501650165,0.219383604505632,0.875774405930028
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8245,0.66006600660066,0.206505847953216,0.85608988553949
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8246,0.656765676567657,0.261046049747973,0.857712866118544
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8247,0.666666666666667,0.26182277214211,0.870994841102642
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8248,0.66006600660066,0.250153554175293,0.879832578954497
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8249,0.643564356435644,0.237867647058824,0.864646059469296
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8250,0.653465346534653,0.239666295718581,0.866792587978256
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8251,0.636963696369637,0.236790255677955,0.845312354259543
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8252,0.656765676567657,0.242324021260047,0.860446864522863
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8253,0.683168316831683,0.283674818732913,0.896958621115601
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8254,0.693069306930693,0.257503433564186,0.898108262008381
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8255,0.66996699669967,0.274666927899686,0.862441796450521
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8256,0.663366336633663,0.267388614830475,0.88589115960051
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8257,0.653465346534653,0.271492794486216,0.859503362381348
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8258,0.646864686468647,0.261132761650612,0.855181678575193
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8259,0.666666666666667,0.278563087522625,0.873143804443422
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8260,0.636963696369637,0.243984237213404,0.856456124374304
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8261,0.633663366336634,0.227111849168009,0.874213319551554
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8262,0.666666666666667,0.277885172524612,0.878776320114575
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8263,0.653465346534653,0.206942739589016,0.88786864754178
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8264,0.68976897689769,0.24628299689441,0.895708608376471
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8265,0.65016501650165,0.21359357696567,0.845660140848023
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8266,0.663366336633663,0.248957763181901,0.883005675612734
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8267,0.636963696369637,0.233622627372627,0.845636487121753
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8268,0.666666666666667,0.264436878788947,0.867895870229076
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8269,0.673267326732673,0.243207737640511,0.878790159412489
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8270,0.607260726072607,0.204258359970494,0.824132984726847
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8271,0.65016501650165,0.21609658125049,0.859338030126086
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8272,0.64026402640264,0.239012800126396,0.858299519135295
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8273,0.66006600660066,0.248595468831849,0.884615223309634
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8274,0.663366336633663,0.269628542484647,0.868152251092805
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8275,0.66006600660066,0.291323817881478,0.88079335089916
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8276,0.636963696369637,0.23931593335069,0.885509069007599
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8277,0.65016501650165,0.310153426195936,0.844170041952222
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8278,0.607260726072607,0.179852843915344,0.838139332959525
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8279,0.67986798679868,0.259056267320885,0.874618744349829
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8280,0.617161716171617,0.191339426410337,0.854762717800469
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8281,0.627062706270627,0.222840965654554,0.845002201888094
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8282,0.646864686468647,0.266721050870147,0.863325610821285
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8283,0.64026402640264,0.214303000807148,0.884191058438474
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8284,0.68976897689769,0.28546755911667,0.889788115936609
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8285,0.623762376237624,0.226694023569024,0.85695491257821
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8286,0.663366336633663,0.275113284402981,0.866055656558321
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8287,0.636963696369637,0.264926438052708,0.835561682751857
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8288,0.68976897689769,0.241033426589064,0.893341082951526
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8289,0.683168316831683,0.254099614931464,0.89775980171728
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8290,0.66996699669967,0.282917079458417,0.871518056768745
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8291,0.653465346534653,0.29202850877193,0.859597891821789
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8292,0.686468646864686,0.287812175781829,0.882238224476696
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8293,0.673267326732673,0.253208535286774,0.868068335979645
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8294,0.600660066006601,0.212336805741405,0.841490276927142
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8295,0.66006600660066,0.229801587301587,0.8549114468861
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8296,0.64026402640264,0.25384343711969,0.864607341929965
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8297,0.65016501650165,0.231195578256435,0.845572418256681
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8298,0.66996699669967,0.270944322812139,0.861381170021558
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8299,0.673267326732673,0.240260840108401,0.876442629955489
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8300,0.643564356435644,0.226834045584046,0.840462831053255
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8301,0.66006600660066,0.254530246975095,0.885870637339283
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8302,0.66006600660066,0.250253422041907,0.875209012642407
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8303,0.613861386138614,0.22005266075388,0.837464283842625
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8304,0.656765676567657,0.253170261596599,0.855026498434172
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8305,0.686468646864686,0.264909410035065,0.880454231076144
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8306,0.66996699669967,0.244996676636756,0.891915634632317
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8307,0.633663366336634,0.241039885128555,0.840391475841994
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8308,0.67986798679868,0.272794117647059,0.86286023404749
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8309,0.683168316831683,0.24976721549864,0.866479935538357
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8310,0.64026402640264,0.239424141749723,0.867190173316568
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8311,0.627062706270627,0.241267983353066,0.84200545975544
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8312,0.66996699669967,0.251448810135251,0.89067605725852
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8313,0.646864686468647,0.248755411255411,0.868640649562638
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8314,0.663366336633663,0.238925657675658,0.857068123002166
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8315,0.663366336633663,0.219963206381305,0.876798397474847
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8316,0.646864686468647,0.236655839613898,0.861280782353211
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8317,0.66996699669967,0.262805316091954,0.876060077237732
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8318,0.623762376237624,0.210829635108481,0.843631395345932
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8319,0.63036303630363,0.221853483703195,0.843394149465242
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8320,0.64026402640264,0.231616912499265,0.881890742180649
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8321,0.673267326732673,0.269793538104897,0.892658240236509
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8322,0.666666666666667,0.248507424286974,0.876390936972824
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8323,0.686468646864686,0.270161233972679,0.883397188541379
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8324,0.646864686468647,0.211686502950011,0.860661224965704
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8325,0.646864686468647,0.235009515993236,0.870837192723698
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8326,0.663366336633663,0.265478860416574,0.876263893737643
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8327,0.653465346534653,0.228368944203641,0.877958456263741
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8328,0.63036303630363,0.256691828060468,0.852886328456482
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8329,0.683168316831683,0.256927986512524,0.885844271951512
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8330,0.656765676567657,0.239373647186147,0.872297691898183
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8331,0.656765676567657,0.242684679001962,0.87055934482354
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8332,0.65016501650165,0.236157796451914,0.858193882333286
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8333,0.663366336633663,0.279273392460206,0.870089040015308
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8334,0.643564356435644,0.261906108597285,0.857380001215533
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8335,0.653465346534653,0.224024773267916,0.867313215711245
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8336,0.636963696369637,0.249040653495441,0.853926174677375
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8337,0.66996699669967,0.236565311245449,0.893260133676264
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8338,0.656765676567657,0.227272187944945,0.859441161069142
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8339,0.683168316831683,0.274186046511628,0.88858771299145
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8340,0.65016501650165,0.228511904761905,0.885372284759795
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8341,0.62046204620462,0.240594001950967,0.866187239262328
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8342,0.633663366336634,0.273507311276321,0.86061617712879
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8343,0.62046204620462,0.169507575757576,0.860379491372726
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8344,0.673267326732673,0.261385478234356,0.87482325406364
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8345,0.63036303630363,0.216049279785485,0.868699674025987
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8346,0.67986798679868,0.283473124098124,0.881078737952596
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8347,0.653465346534653,0.250212432915921,0.849719589726151
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8348,0.65016501650165,0.223994423350736,0.864220501529153
"CHAMPS","bfl_mix",0.4,"gibbs_dir","batch8",8349,0.673267326732673,0.254843771139941,0.88045137068192
